"","Site","Age.cal.BP","Hill_N1","Abies","Acer","Aconitum","Adonis","Aesculus","Alnus","Alnus.alnobetula","Amaranthaceae","Amaryllidaceae","Amygdaloideae","Andromeda","Apiaceae","Aquilegia","Arbutus","Arctostaphylos","Argania","Artemisia","Asparagaceae","Asteraceae","Asteraceae..Liguliflorae.","Asteroideae","Astragalus","Berberis","Betula","Betula..Chamaebetula.","Boraginaceae","Brassicaceae","Bruckenthalia","Buxus","Calluna","Campanulaceae","Caprifoliaceae","Caragana","Carduoideae","Carpinus.betulus","Carpinus.orientalis.Ostrya","Caryophyllaceae","Cassiope","Castanea","Cedrus","Celastraceae","Celtis","Ceratonia","Cichorioideae","Cistaceae","Cistus","Clematis","Colchicaceae","Convolvulaceae","Cornus","Corylus","Cotinus","Crassulaceae","Crataegus","Cupressaceae","Cyperaceae","Cytinaceae","Daphne","Delphinium","Dennstaedtiaceae","Diapensia","Dryas","Empetrum","Ephedra","Equisetum","Erica","Ericaceae","Euonymus","Euphorbiaceae","Fabaceae","Fabaceae..herbs.","Fagus","Frangula","Fraxinus","Genisteae","Gentianaceae","Geraniaceae","Halimium","Hedera","Helianthemum","Helleborus","Hippophae","Huperzia","Hypericaceae","Ilex","Impatiens","Iridaceae","Jasminum","Juglans","Juncaceae","Kalmia","Lamiaceae","Larix","Lavandula","Ledum","Ligustrum","Liliaceae","Linaceae","Linnaea","Linum","Lonicera","Lycopodium","Lysimachia","Lythraceae","Malus","Malvaceae","Melanthiaceae","Mercurialis","Montiaceae","Moraceae","Myrica","Myrtaceae","Nartheciaceae","Nerium","Nitrariaceae","Olea","Oleaceae","Onagraceae","Ononis","Ophioglossaceae","Orobanchaceae","Osmundaceae","Oxalidaceae","Oxyria.Rumex","Paliurus","Papaveraceae","Parrotia","Phillyrea","Picea","Picea.orientalis","Pinus..diploxylon.","Pinus..haploxylon.","Pistacia","Plantaginaceae","Platanus","Plumbaginaceae","Poaceae","Polemoniaceae","Polygalaceae","Polygonaceae","Polygonum","Polypodiales","Populus","Portulacaceae","Potentilla","Primulaceae","Prunus","Pteridaceae","Pterocarya","Quercus.deciduous","Quercus.evergreen","Quercus.intermediate","Ranunculaceae","Ranunculus","Resedaceae","Rhamnaceae","Rhamnus","Rhododendron","Rhus","Ribes","Rosaceae","Rosmarinus","Rubiaceae","Rubus","Ruscus","Salix","Salvia","Sambucus","Sanguisorba.group","Santalaceae","Saxifragaceae","Scrophulariaceae","Solanaceae","Sorbus","Styrax","Tamarix","Taxus","Teucrium","Thalictrum","Thymelaeaceae","Tilia","Tofieldia","Trollius","Ulmus","Ulmus.Zelkova","Urticaceae","Vaccinium","Valerianaceae","Verbenaceae","Viburnum","Violaceae","Viscum","Vitex","Ziziphus","Zygophyllaceae"
"23","Enol",8942,6.05729356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001937984,0,0,0.044573643,0,0,0,0,0,0,0,0,0,0.003875969,0,0,0.005813953,0,0,0,0,0,0,0.003875969,0,0,0,0,0,0,0.346899225,0,0,0,0.003875969,0.005813953,0,0,0,0.001937984,0,0,0,0,0,0.001937984,0,0,0,0.007751938,0,0.003875969,0,0,0.003875969,0,0,0,0.001937984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001937984,0,0.001937984,0,0,0,0,0,0,0.073643411,0,0,0,0,0,0.102713178,0,0,0,0,0.015503876,0,0,0,0,0,0,0,0.325581395,0.027131783,0,0.001937984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011627907,0,0,0,0,0,0,0,0,0,0,0
"24","Enol",9020,5.686841492,0,0,0,0,0,0.002004008,0,0,0,0,0,0.004008016,0,0,0,0,0,0,0,0,0,0,0,0.012024048,0,0,0.004008016,0,0,0.002004008,0,0,0,0,0,0,0.002004008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366733467,0,0,0,0,0.008016032,0,0,0,0,0,0,0,0,0,0.004008016,0,0,0,0.004008016,0,0,0,0,0.004008016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002004008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004008016,0,0,0,0,0,0,0,0.004008016,0,0,0,0,0,0,0.124248497,0,0,0.002004008,0,0,0.092184369,0,0,0,0,0.008016032,0,0,0,0,0,0,0,0.312625251,0.008016032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004008016,0,0.004008016,0.002004008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018036072,0,0.002004008,0,0,0,0,0,0,0,0,0
"25","Enol",9098,6.929189576,0,0,0,0,0,0.001964637,0,0,0,0,0,0.001964637,0,0,0,0,0.001964637,0.001964637,0,0,0.001964637,0,0,0.066797642,0,0,0,0,0,0,0,0,0,0,0,0,0.007858546,0,0,0,0,0,0,0.003929273,0,0,0,0,0,0,0.310412574,0,0,0,0,0.001964637,0,0,0,0,0,0,0,0,0,0.009823183,0,0,0,0.013752456,0,0.00589391,0,0.003929273,0.007858546,0,0,0,0.001964637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009823183,0,0,0,0,0,0,0.076620825,0,0,0,0,0,0.072691552,0,0,0,0,0.003929273,0,0,0,0,0,0,0,0.335952849,0.019646365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001964637,0,0,0.00589391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027504912,0,0.001964637,0,0,0,0,0,0,0,0,0
"26","Enol",9176,5.492010049,0,0,0,0,0,0,0,0,0,0,0,0.003703704,0,0,0,0,0,0,0,0,0.001851852,0,0,0.038888889,0,0,0.001851852,0,0,0,0,0,0,0,0,0,0,0,0.001851852,0,0,0,0,0,0,0,0,0,0,0,0.359259259,0,0,0,0,0.001851852,0,0,0,0.001851852,0,0,0,0,0,0.007407407,0,0,0,0.009259259,0,0,0,0.001851852,0.003703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.072222222,0,0,0,0,0.005555556,0,0,0,0,0,0,0,0.337037037,0.011111111,0,0,0,0,0,0,0,0,0,0,0,0.001851852,0,0,0.001851852,0,0.001851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035185185,0,0,0,0,0,0,0,0,0,0,0
"27","Enol",9254,5.627284815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001956947,0,0,0.052837573,0,0,0,0,0,0,0,0,0,0.001956947,0,0,0.001956947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287671233,0,0,0,0.001956947,0.005870841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01369863,0,0,0,0.001956947,0.003913894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003913894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005870841,0,0,0,0,0,0,0.115459883,0,0,0.001956947,0,0,0.080234834,0,0,0,0,0.005870841,0,0,0,0,0,0,0,0.383561644,0.021526419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001956947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003913894,0,0,0,0,0,0.001956947,0,0,0,0,0
"28","Enol",9480,5.168540088,0,0,0,0,0,0,0,0.001996008,0,0,0,0.001996008,0,0,0,0,0,0,0,0,0,0,0,0.01996008,0,0.001996008,0,0,0,0,0,0,0,0.001996008,0,0,0.001996008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293413174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001996008,0,0,0,0.015968064,0,0,0,0,0.005988024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00998004,0,0,0,0,0,0,0.089820359,0,0,0.001996008,0,0,0.073852295,0,0.001996008,0,0,0.00998004,0,0,0,0,0,0,0,0.435129741,0.005988024,0,0,0,0,0,0,0,0,0,0,0,0.001996008,0,0,0.005988024,0,0,0.001996008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013972056,0,0,0,0,0,0,0,0,0,0,0
"29","Enol",9805,5.647474771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001862197,0,0,0,0.001862197,0,0,0.081936685,0,0,0,0,0,0,0,0,0,0.001862197,0,0,0,0,0,0,0,0,0,0.003724395,0,0,0,0,0,0,0.134078212,0,0,0,0,0.003724395,0,0,0,0,0,0,0,0,0,0.005586592,0,0,0,0.00744879,0,0,0,0,0,0,0,0,0.001862197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013035382,0,0,0,0,0,0,0.119180633,0,0,0.005586592,0,0,0.072625698,0,0,0,0,0.016759777,0,0,0,0,0,0,0,0.489757914,0.027932961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001862197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009310987,0,0,0,0,0,0,0,0,0,0,0
"30","Enol",10131,5.857992004,0,0,0,0,0,0,0,0,0,0,0,0.007677543,0,0,0,0,0.003838772,0,0,0,0,0,0,0.046065259,0,0,0,0,0,0,0,0,0,0,0,0,0.005758157,0,0.001919386,0,0,0,0,0.001919386,0,0,0,0,0,0,0.174664107,0,0,0,0,0.009596929,0,0,0,0,0,0,0,0,0,0.003838772,0,0,0,0.009596929,0,0,0,0.001919386,0.001919386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003838772,0,0,0,0,0,0,0.124760077,0,0,0,0,0,0.115163148,0,0,0,0,0.007677543,0,0,0,0,0,0,0,0.451055662,0.003838772,0,0.001919386,0,0,0,0,0,0,0,0,0,0,0,0,0.005758157,0,0.001919386,0.003838772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011516315,0,0,0,0,0,0,0,0,0,0,0
"31","Enol",11042,6.615140919,0,0.003968254,0,0,0,0,0,0.001984127,0,0,0,0.005952381,0,0,0,0,0.007936508,0,0,0,0,0,0,0.091269841,0,0,0,0,0,0,0,0,0,0,0,0,0.001984127,0,0,0,0,0,0,0.007936508,0,0,0,0,0,0,0.061507937,0,0,0,0.001984127,0.003968254,0,0,0,0,0,0,0,0,0,0.001984127,0,0,0,0.015873016,0,0,0,0,0.017857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003968254,0,0,0,0,0,0,0.091269841,0,0,0.009920635,0,0,0.136904762,0,0,0,0,0.009920635,0,0,0,0,0,0,0,0.466269841,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003968254,0,0,0.001984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003968254,0,0,0,0,0,0,0,0,0,0,0
"32","Zonar",7,3.889941027,0,0,0,0,0,0,0,0.005420054,0,0,0,0,0,0,0,0,0,0,0,0,0.002710027,0,0,0,0,0.002710027,0.002710027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002710027,0,0.005420054,0,0,0,0,0,0,0,0,0.002710027,0,0,0,0,0,0,0,0,0,0,0,0.002710027,0,0,0.002710027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008130081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680216802,0,0,0,0,0.002710027,0,0,0.016260163,0,0,0,0,0,0,0.016260163,0,0.01897019,0.010840108,0,0,0.119241192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056910569,0.008130081,0,0,0,0,0,0,0,0,0.010840108,0,0,0,0,0.002710027,0,0,0,0,0,0,0.010840108,0,0,0,0,0,0,0.005420054,0,0,0,0.002710027,0,0,0,0,0,0,0,0,0,0,0
"33","Zonar",59,5.62015406,0,0,0,0,0,0.003076923,0,0.006153846,0,0,0,0.012307692,0,0,0,0,0,0,0,0,0.006153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006153846,0,0.003076923,0.003076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003076923,0,0,0,0.003076923,0.003076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430769231,0,0,0,0,0,0,0,0.006153846,0,0,0,0.027692308,0,0,0,0,0.006153846,0.043076923,0,0,0.209230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193846154,0.012307692,0,0,0,0,0.006153846,0,0,0,0.006153846,0,0,0,0,0,0,0,0,0,0,0.006153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34","Zonar",70,11.7572875,0,0,0,0,0,0,0,0.004149378,0,0,0,0,0,0,0,0,0.004149378,0.070539419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004149378,0,0,0,0,0,0,0,0,0,0,0,0.008298755,0,0,0,0,0,0,0,0,0.004149378,0.045643154,0,0,0,0,0,0,0,0.004149378,0,0,0,0,0,0.004149378,0,0,0,0,0.082987552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004149378,0,0,0,0,0.020746888,0,0,0,0,0,0,0,0,0.008298755,0,0,0,0,0,0,0,0,0,0.31120332,0,0,0,0,0,0,0,0.020746888,0,0,0,0,0,0,0.029045643,0,0.058091286,0,0,0,0.095435685,0,0,0,0,0.004149378,0,0,0,0.004149378,0,0,0,0,0.049792531,0.004149378,0,0.004149378,0,0,0,0,0,0,0.01659751,0,0,0,0,0.004149378,0,0,0,0,0,0,0.091286307,0,0,0.008298755,0,0,0.004149378,0.004149378,0,0,0,0,0,0.008298755,0,0,0,0,0,0,0,0,0
"35","Zonar",134,10.47248398,0,0,0,0,0,0,0,0.009708738,0,0,0,0.003236246,0,0,0,0,0.003236246,0,0,0,0.006472492,0,0,0,0,0.003236246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009708738,0,0.019417476,0,0,0,0,0,0,0,0,0.029126214,0.01618123,0,0,0,0,0,0,0,0,0,0,0,0,0.006472492,0.029126214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012944984,0,0,0,0,0.009708738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323624595,0,0,0,0,0,0,0,0.03236246,0,0,0,0,0,0,0.019417476,0,0.022653722,0.006472492,0,0,0.181229773,0,0,0,0,0,0.003236246,0,0,0.009708738,0,0,0,0,0.158576052,0.006472492,0,0,0,0,0.003236246,0,0,0,0.029126214,0,0,0,0,0.003236246,0,0,0,0,0,0.006472492,0.025889968,0,0,0.003236246,0,0,0,0,0,0,0,0,0,0.006472492,0,0,0,0,0,0,0,0,0
"36","Zonar",197,12.7387225,0,0,0,0,0,0,0,0.012048193,0,0,0,0.015060241,0,0,0,0,0,0,0,0,0.003012048,0,0,0,0,0,0.012048193,0,0,0,0,0.003012048,0,0.006024096,0,0,0,0,0,0,0,0,0,0.015060241,0,0.003012048,0,0,0,0,0,0,0,0,0.054216867,0.036144578,0,0,0,0,0,0,0,0,0,0,0.009036145,0,0,0.03313253,0.003012048,0,0,0,0.060240964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015060241,0,0,0,0,0.009036145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364457831,0,0,0,0,0.003012048,0,0,0.027108434,0,0,0,0,0,0,0.006024096,0,0.027108434,0.006024096,0,0,0.081325301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051204819,0.012048193,0,0,0,0,0,0,0,0,0.030120482,0,0,0,0,0.003012048,0,0,0,0,0,0.006024096,0.060240964,0,0,0.009036145,0,0,0.009036145,0,0,0,0,0,0,0.009036145,0,0,0,0,0,0,0,0,0
"37","Zonar",259,13.14071114,0,0,0,0,0,0,0,0.022522523,0,0,0,0.013513514,0,0,0,0,0,0,0,0,0.004504505,0,0,0,0,0.009009009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018018018,0,0.009009009,0,0,0,0,0,0,0,0,0.072072072,0.022522523,0,0,0,0,0,0,0,0.004504505,0,0,0.009009009,0,0.004504505,0.022522523,0,0,0,0,0.045045045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009009009,0,0.009009009,0,0,0,0,0.018018018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306306306,0,0,0,0,0,0,0,0.054054054,0,0,0,0,0,0,0.036036036,0,0.013513514,0,0,0,0.103603604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108108108,0.004504505,0,0,0,0,0,0,0,0,0.013513514,0,0,0,0,0.004504505,0,0,0,0,0,0,0.04954955,0,0,0.004504505,0,0,0.004504505,0,0,0,0,0,0,0.004504505,0,0,0,0,0,0,0,0,0
"38","Zonar",281,5.710476479,0,0,0,0,0,0,0,0.016339869,0,0,0,0.003267974,0,0,0,0,0.013071895,0,0,0,0.013071895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006535948,0,0,0,0,0,0,0.003267974,0,0.009803922,0,0,0,0,0.003267974,0,0,0,0,0.006535948,0,0,0,0,0,0,0,0,0,0,0.009803922,0,0,0,0.003267974,0,0,0,0.045751634,0,0.003267974,0,0,0,0,0,0,0,0,0,0,0,0.003267974,0,0,0,0,0,0,0.006535948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513071895,0,0,0,0,0,0,0,0,0,0,0,0.003267974,0,0,0.003267974,0,0.009803922,0.013071895,0,0,0.049019608,0,0,0,0,0,0.003267974,0,0,0,0,0,0,0,0.22875817,0.019607843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003267974,0,0,0.003267974,0.003267974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39","Zonar",321,13.44071472,0,0,0,0,0,0,0,0.014035088,0,0,0,0.014035088,0,0,0,0,0.003508772,0,0,0,0.003508772,0,0,0,0,0.003508772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010526316,0,0.007017544,0,0,0,0,0,0,0,0,0.021052632,0.021052632,0,0,0,0,0,0,0,0,0,0,0.010526316,0,0.003508772,0.014035088,0.003508772,0,0,0,0.080701754,0,0.007017544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014035088,0,0,0,0.003508772,0.010526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368421053,0,0,0,0,0,0,0,0.080701754,0,0,0,0,0,0,0.003508772,0,0.028070175,0.01754386,0,0,0.056140351,0,0,0,0,0,0,0,0,0.014035088,0,0,0,0,0.014035088,0.010526316,0,0.021052632,0,0,0.007017544,0,0,0,0.010526316,0,0.003508772,0,0,0.003508772,0,0,0,0,0,0.014035088,0.080701754,0,0,0.010526316,0,0,0.003508772,0,0,0,0,0,0,0.007017544,0,0,0,0,0,0,0,0,0
"40","Zonar",383,11.78912486,0,0,0,0,0,0,0,0.014285714,0,0,0,0.017142857,0,0,0,0,0.005714286,0,0,0,0.002857143,0,0,0,0,0,0.014285714,0,0,0,0,0,0,0.011428571,0,0,0,0,0,0,0,0,0,0.025714286,0,0.011428571,0,0,0,0,0,0,0,0,0.048571429,0.005714286,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0.02,0,0,0,0,0.014285714,0,0,0,0.002857143,0.002857143,0,0,0,0,0,0,0,0,0,0,0,0.025714286,0,0,0,0,0.005714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0.031428571,0,0,0,0,0,0,0.005714286,0,0.02,0.002857143,0,0,0.102857143,0,0,0,0,0,0.002857143,0,0,0.002857143,0,0,0,0,0.18,0.014285714,0,0,0,0,0,0,0,0,0.008571429,0,0,0,0,0.005714286,0,0,0,0,0,0,0.008571429,0,0,0.011428571,0,0,0.002857143,0.011428571,0,0,0,0.002857143,0,0.002857143,0,0,0,0,0,0,0,0,0
"41","Zonar",445,13.41276001,0,0,0,0,0,0,0,0.009202454,0,0,0,0.036809816,0,0,0,0,0.006134969,0,0,0,0,0,0,0,0,0.003067485,0,0,0,0,0,0,0,0.009202454,0,0,0,0,0,0,0,0,0,0.006134969,0,0.003067485,0,0,0,0,0,0,0,0,0.049079755,0.024539877,0,0,0,0,0,0,0,0,0,0,0.006134969,0,0.003067485,0.042944785,0,0,0,0,0.061349693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006134969,0,0,0,0,0.006134969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319018405,0,0,0,0,0.003067485,0,0,0.036809816,0,0,0,0,0,0,0.006134969,0,0.036809816,0,0,0,0.095092025,0,0,0,0,0,0,0,0,0.009202454,0,0,0,0,0.030674847,0.006134969,0,0.024539877,0,0,0,0,0,0,0.021472393,0,0.003067485,0,0,0.003067485,0,0,0,0,0,0.006134969,0.107361963,0,0,0.009202454,0,0,0.003067485,0,0,0,0,0,0,0.006134969,0,0,0,0,0,0,0,0,0
"42","Zonar",506,17.81566139,0,0,0,0,0,0,0,0.007434944,0,0,0,0.003717472,0,0,0,0,0,0,0,0,0.007434944,0,0,0,0,0.014869888,0.014869888,0,0,0,0,0,0,0.003717472,0,0,0,0,0,0,0,0,0,0.104089219,0,0.007434944,0,0,0,0,0,0,0,0,0.05204461,0.022304833,0,0,0,0,0,0,0,0.003717472,0,0,0.011152416,0,0.003717472,0.044609665,0,0,0,0.003717472,0.037174721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003717472,0,0.033457249,0,0,0,0,0.003717472,0,0,0,0,0,0,0.003717472,0,0,0,0,0,0,0,0,0,0,0,0.24535316,0,0,0,0,0,0,0,0.033457249,0,0,0,0,0,0,0.003717472,0,0.011152416,0.007434944,0,0,0.055762082,0,0,0,0,0,0,0,0,0.011152416,0,0,0,0,0.096654275,0.018587361,0,0.011152416,0,0,0,0,0,0,0.029739777,0,0,0,0,0,0,0,0,0,0,0.011152416,0.040892193,0,0,0.018587361,0,0,0.003717472,0,0,0,0,0.007434944,0,0.007434944,0,0,0,0,0,0,0,0,0
"43","Zonar",568,13.50549083,0,0,0,0,0,0,0,0.006369427,0,0,0,0.015923567,0,0,0,0,0,0,0,0,0.015923567,0,0,0,0,0,0,0,0,0,0,0.003184713,0,0.006369427,0,0,0,0,0,0,0,0,0,0.01910828,0,0.012738854,0,0,0,0,0,0,0,0,0.057324841,0.012738854,0,0,0,0,0,0,0,0,0,0,0.003184713,0,0.006369427,0.025477707,0.003184713,0,0,0,0.095541401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00955414,0,0,0,0,0.006369427,0,0,0.003184713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328025478,0,0,0,0,0,0,0,0.022292994,0,0,0,0,0,0,0.006369427,0,0.00955414,0.00955414,0,0,0.108280255,0,0,0,0,0,0,0,0,0.003184713,0,0,0,0,0.02866242,0.003184713,0,0.02866242,0,0,0.003184713,0,0,0,0.022292994,0,0,0,0,0.006369427,0,0,0,0,0,0.003184713,0.073248408,0,0,0.022292994,0,0,0.012738854,0,0,0,0,0,0,0.003184713,0,0,0,0,0,0,0,0,0
"44","Zonar",607,20.39347938,0,0,0,0,0,0,0,0.016064257,0,0,0,0.024096386,0,0,0,0,0.008032129,0,0,0,0,0,0,0,0,0.004016064,0.008032129,0,0,0,0,0,0,0.004016064,0,0,0,0,0,0,0,0,0,0.080321285,0,0.068273092,0,0,0,0,0,0,0.004016064,0,0.068273092,0.040160643,0,0,0,0,0,0,0,0,0,0,0.008032129,0,0.012048193,0.032128514,0,0,0,0,0.044176707,0,0.008032129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012048193,0,0,0,0,0.004016064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172690763,0,0,0,0,0.004016064,0,0,0.016064257,0,0,0,0,0,0,0.016064257,0,0.016064257,0.004016064,0,0,0.080321285,0,0,0,0,0.004016064,0.004016064,0,0,0,0,0,0,0,0.052208835,0.008032129,0,0,0,0,0.004016064,0,0,0,0.0562249,0,0.004016064,0,0,0.004016064,0,0,0,0,0,0.004016064,0.064257028,0,0,0.032128514,0,0,0.008032129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45","Zonar",631,20.29768122,0,0,0,0,0,0,0,0.014285714,0,0,0,0.004761905,0,0,0,0,0.004761905,0,0,0,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0,0.004761905,0,0,0,0,0,0,0,0,0,0.038095238,0,0.00952381,0,0,0.014285714,0,0,0,0,0,0.076190476,0.019047619,0,0,0,0,0,0,0,0,0,0,0.00952381,0,0.00952381,0.052380952,0,0,0,0,0.095238095,0,0.004761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952381,0,0,0,0,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123809524,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0.023809524,0,0.019047619,0.019047619,0,0,0.09047619,0,0,0,0,0,0,0,0,0.028571429,0,0,0,0,0.004761905,0,0,0.004761905,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0,0,0,0.014285714,0.10952381,0,0,0.066666667,0,0,0.00952381,0.004761905,0,0,0,0.004761905,0,0.023809524,0,0,0,0,0,0,0,0,0
"46","Zonar",653,11.25685217,0,0,0,0,0,0.009345794,0,0.051401869,0,0,0,0.014018692,0,0,0,0,0.028037383,0,0,0,0.023364486,0,0,0,0,0,0.009345794,0,0,0,0,0.004672897,0,0.004672897,0,0,0,0,0,0,0,0,0,0.018691589,0,0.014018692,0,0,0.009345794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028037383,0,0,0,0.014018692,0,0,0.004672897,0.037383178,0,0.004672897,0,0,0.014018692,0,0,0,0.004672897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359813084,0,0,0,0,0,0,0,0.004672897,0,0,0,0.018691589,0,0,0,0,0.009345794,0.042056075,0,0,0.051401869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172897196,0.004672897,0,0,0,0,0,0,0,0,0.004672897,0,0,0,0,0,0,0,0,0,0,0,0.004672897,0,0,0.03271028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
